unique_id,ds,predicted_XGB_hourly
EL CAMAL,2025-12-26 15:00:00,21.734638
EL CAMAL,2025-12-26 16:00:00,21.273428
EL CAMAL,2025-12-26 17:00:00,20.130955
EL CAMAL,2025-12-26 18:00:00,18.718748
EL CAMAL,2025-12-26 19:00:00,18.9988
EL CAMAL,2025-12-26 20:00:00,18.47386
EL CAMAL,2025-12-26 21:00:00,18.437784
EL CAMAL,2025-12-26 22:00:00,16.750431
EL CAMAL,2025-12-26 23:00:00,16.332794
EL CAMAL,2025-12-27 00:00:00,16.847204
EL CAMAL,2025-12-27 01:00:00,15.504637
EL CAMAL,2025-12-27 02:00:00,15.852822
EL CAMAL,2025-12-27 03:00:00,15.925516
EL CAMAL,2025-12-27 04:00:00,17.715624
EL CAMAL,2025-12-27 05:00:00,21.437353
EL CAMAL,2025-12-27 06:00:00,29.600086
EL CAMAL,2025-12-27 07:00:00,31.215508
EL CAMAL,2025-12-27 08:00:00,28.544155
EL CAMAL,2025-12-27 09:00:00,23.559338
EL CAMAL,2025-12-27 10:00:00,22.536901
EL CAMAL,2025-12-27 11:00:00,22.689045
EL CAMAL,2025-12-27 12:00:00,22.345896
EL CAMAL,2025-12-27 13:00:00,21.991873
EL CAMAL,2025-12-27 14:00:00,21.948048
EL CAMAL,2025-12-27 15:00:00,21.530964
EL CAMAL,2025-12-27 16:00:00,20.435507
EL CAMAL,2025-12-27 17:00:00,19.099901
EL CAMAL,2025-12-27 18:00:00,19.159296
EL CAMAL,2025-12-27 19:00:00,19.192604
EL CAMAL,2025-12-27 20:00:00,18.69499
EL CAMAL,2025-12-27 21:00:00,18.947866
EL CAMAL,2025-12-27 22:00:00,17.55543
EL CAMAL,2025-12-27 23:00:00,17.163277
EL CAMAL,2025-12-28 00:00:00,17.87818
EL CAMAL,2025-12-28 01:00:00,16.382019
EL CAMAL,2025-12-28 02:00:00,15.680299
EL CAMAL,2025-12-28 03:00:00,17.029896
EL CAMAL,2025-12-28 04:00:00,16.146587
EL CAMAL,2025-12-28 05:00:00,18.927748
EL CAMAL,2025-12-28 06:00:00,24.973831
EL CAMAL,2025-12-28 07:00:00,24.535727
EL CAMAL,2025-12-28 08:00:00,24.239311
EL CAMAL,2025-12-28 09:00:00,23.085154
EL CAMAL,2025-12-28 10:00:00,22.165342
EL CAMAL,2025-12-28 11:00:00,22.010626
EL CAMAL,2025-12-28 12:00:00,20.62934
EL CAMAL,2025-12-28 13:00:00,22.316153
EL CAMAL,2025-12-28 14:00:00,22.485847
EL CAMAL,2025-12-28 15:00:00,21.69598
EL CAMAL,2025-12-28 16:00:00,20.260105
EL CAMAL,2025-12-28 17:00:00,18.453087
EL CAMAL,2025-12-28 18:00:00,18.25472
EL CAMAL,2025-12-28 19:00:00,18.126436
EL CAMAL,2025-12-28 20:00:00,18.405651
EL CAMAL,2025-12-28 21:00:00,17.96853
EL CAMAL,2025-12-28 22:00:00,16.94426
EL CAMAL,2025-12-28 23:00:00,16.624979
EL CAMAL,2025-12-29 00:00:00,16.360691
EL CAMAL,2025-12-29 01:00:00,15.224255
EL CAMAL,2025-12-29 02:00:00,14.051828
EL CAMAL,2025-12-29 03:00:00,14.571764
EL CAMAL,2025-12-29 04:00:00,16.02047
EL CAMAL,2025-12-29 05:00:00,18.244375
EL CAMAL,2025-12-29 06:00:00,25.19136
EL CAMAL,2025-12-29 07:00:00,27.596933
EL CAMAL,2025-12-29 08:00:00,22.36717
EL CAMAL,2025-12-29 09:00:00,21.8461
EL CAMAL,2025-12-29 10:00:00,21.535078
EL CAMAL,2025-12-29 11:00:00,22.030962
EL CAMAL,2025-12-29 12:00:00,21.929077
EL CAMAL,2025-12-29 13:00:00,21.312479
EL CAMAL,2025-12-29 14:00:00,21.475803
EL CAMAL,2025-12-29 15:00:00,21.055534
EL CAMAL,2025-12-29 16:00:00,20.531216
EL CAMAL,2025-12-29 17:00:00,18.852184
EL CAMAL,2025-12-29 18:00:00,19.05138
EL CAMAL,2025-12-29 19:00:00,19.235647
EL CAMAL,2025-12-29 20:00:00,19.085188
EL CAMAL,2025-12-29 21:00:00,18.81716
EL CAMAL,2025-12-29 22:00:00,17.834642
EL CAMAL,2025-12-29 23:00:00,17.203959
EL CAMAL,2025-12-30 00:00:00,17.297565
EL CAMAL,2025-12-30 01:00:00,15.658188
EL CAMAL,2025-12-30 02:00:00,14.7953205
EL CAMAL,2025-12-30 03:00:00,14.923533
EL CAMAL,2025-12-30 04:00:00,15.30872
EL CAMAL,2025-12-30 05:00:00,18.593052
EL CAMAL,2025-12-30 06:00:00,27.378237
EL CAMAL,2025-12-30 07:00:00,29.469921
EL CAMAL,2025-12-30 08:00:00,25.573446
EL CAMAL,2025-12-30 09:00:00,22.74106
EL CAMAL,2025-12-30 10:00:00,22.445057
EL CAMAL,2025-12-30 11:00:00,22.047724
EL CAMAL,2025-12-30 12:00:00,20.976244
EL CAMAL,2025-12-30 13:00:00,22.021214
EL CAMAL,2025-12-30 14:00:00,21.203798
EL CAMAL,2025-12-30 15:00:00,21.159456
EL CAMAL,2025-12-30 16:00:00,20.894754
EL CAMAL,2025-12-30 17:00:00,19.852274
EL CAMAL,2025-12-30 18:00:00,20.170174
EL CAMAL,2025-12-30 19:00:00,20.119833
EL CAMAL,2025-12-30 20:00:00,20.226316
EL CAMAL,2025-12-30 21:00:00,19.833637
EL CAMAL,2025-12-30 22:00:00,17.862425
EL CAMAL,2025-12-30 23:00:00,17.299442
EL CAMAL,2025-12-31 00:00:00,16.957212
EL CAMAL,2025-12-31 01:00:00,15.553609
EL CAMAL,2025-12-31 02:00:00,15.115308
EL CAMAL,2025-12-31 03:00:00,14.77644
EL CAMAL,2025-12-31 04:00:00,15.160333
EL CAMAL,2025-12-31 05:00:00,18.598259
EL CAMAL,2025-12-31 06:00:00,29.001959
EL CAMAL,2025-12-31 07:00:00,29.621918
EL CAMAL,2025-12-31 08:00:00,25.221676
EL CAMAL,2025-12-31 09:00:00,22.515224
EL CAMAL,2025-12-31 10:00:00,22.116528
EL CAMAL,2025-12-31 11:00:00,22.460009
EL CAMAL,2025-12-31 12:00:00,21.536486
EL CAMAL,2025-12-31 13:00:00,21.521667
EL CAMAL,2025-12-31 14:00:00,22.696653
EL CAMAL,2025-12-31 15:00:00,21.18097
EL CAMAL,2025-12-31 16:00:00,20.911892
EL CAMAL,2025-12-31 17:00:00,19.67974
EL CAMAL,2025-12-31 18:00:00,20.044182
EL CAMAL,2025-12-31 19:00:00,20.178827
EL CAMAL,2025-12-31 20:00:00,19.67302
EL CAMAL,2025-12-31 21:00:00,19.873407
EL CAMAL,2025-12-31 22:00:00,18.690601
EL CAMAL,2025-12-31 23:00:00,17.948992
GUAMANI,2025-12-22 00:00:00,16.602236
GUAMANI,2025-12-22 01:00:00,13.8516035
GUAMANI,2025-12-22 02:00:00,12.809763
GUAMANI,2025-12-22 03:00:00,12.662242
GUAMANI,2025-12-22 04:00:00,12.505019
GUAMANI,2025-12-22 05:00:00,15.355887
GUAMANI,2025-12-22 06:00:00,20.415146
GUAMANI,2025-12-22 07:00:00,20.325016
GUAMANI,2025-12-22 08:00:00,18.626287
GUAMANI,2025-12-22 09:00:00,16.24966
GUAMANI,2025-12-22 10:00:00,14.722649
GUAMANI,2025-12-22 11:00:00,17.206707
GUAMANI,2025-12-22 12:00:00,18.489254
GUAMANI,2025-12-22 13:00:00,18.619461
GUAMANI,2025-12-22 14:00:00,17.867922
GUAMANI,2025-12-22 15:00:00,17.289349
GUAMANI,2025-12-22 16:00:00,17.126455
GUAMANI,2025-12-22 17:00:00,17.19064
GUAMANI,2025-12-22 18:00:00,18.357443
GUAMANI,2025-12-22 19:00:00,17.798811
GUAMANI,2025-12-22 20:00:00,19.220486
GUAMANI,2025-12-22 21:00:00,17.925571
GUAMANI,2025-12-22 22:00:00,15.95079
GUAMANI,2025-12-22 23:00:00,14.337837
GUAMANI,2025-12-23 00:00:00,16.730047
GUAMANI,2025-12-23 01:00:00,14.44032
GUAMANI,2025-12-23 02:00:00,13.210606
GUAMANI,2025-12-23 03:00:00,12.698891
GUAMANI,2025-12-23 04:00:00,12.403147
GUAMANI,2025-12-23 05:00:00,15.139203
GUAMANI,2025-12-23 06:00:00,19.718369
GUAMANI,2025-12-23 07:00:00,21.797672
GUAMANI,2025-12-23 08:00:00,19.15259
GUAMANI,2025-12-23 09:00:00,16.37286
GUAMANI,2025-12-23 10:00:00,15.017267
GUAMANI,2025-12-23 11:00:00,17.475716
GUAMANI,2025-12-23 12:00:00,18.085503
GUAMANI,2025-12-23 13:00:00,18.909845
GUAMANI,2025-12-23 14:00:00,17.757238
GUAMANI,2025-12-23 15:00:00,17.491343
GUAMANI,2025-12-23 16:00:00,17.10653
GUAMANI,2025-12-23 17:00:00,17.44861
GUAMANI,2025-12-23 18:00:00,17.626337
GUAMANI,2025-12-23 19:00:00,17.615856
GUAMANI,2025-12-23 20:00:00,18.418882
GUAMANI,2025-12-23 21:00:00,17.745926
GUAMANI,2025-12-23 22:00:00,15.632204
GUAMANI,2025-12-23 23:00:00,14.418361
GUAMANI,2025-12-24 00:00:00,17.093307
GUAMANI,2025-12-24 01:00:00,15.290123
GUAMANI,2025-12-24 02:00:00,13.386216
GUAMANI,2025-12-24 03:00:00,12.844685
GUAMANI,2025-12-24 04:00:00,13.233593
GUAMANI,2025-12-24 05:00:00,15.239035
GUAMANI,2025-12-24 06:00:00,20.414082
GUAMANI,2025-12-24 07:00:00,21.778105
GUAMANI,2025-12-24 08:00:00,20.10252
GUAMANI,2025-12-24 09:00:00,17.363626
GUAMANI,2025-12-24 10:00:00,15.831628
GUAMANI,2025-12-24 11:00:00,17.119207
GUAMANI,2025-12-24 12:00:00,18.12412
GUAMANI,2025-12-24 13:00:00,18.961672
GUAMANI,2025-12-24 14:00:00,18.069725
GUAMANI,2025-12-24 15:00:00,17.468369
GUAMANI,2025-12-24 16:00:00,17.083555
GUAMANI,2025-12-24 17:00:00,17.094988
GUAMANI,2025-12-24 18:00:00,17.867708
GUAMANI,2025-12-24 19:00:00,16.962406
GUAMANI,2025-12-24 20:00:00,17.891235
GUAMANI,2025-12-24 21:00:00,17.275713
GUAMANI,2025-12-24 22:00:00,14.920031
GUAMANI,2025-12-24 23:00:00,14.299419
GUAMANI,2025-12-25 00:00:00,17.235033
GUAMANI,2025-12-25 01:00:00,13.936947
GUAMANI,2025-12-25 02:00:00,13.606798
GUAMANI,2025-12-25 03:00:00,13.348772
GUAMANI,2025-12-25 04:00:00,13.636551
GUAMANI,2025-12-25 05:00:00,15.2637415
GUAMANI,2025-12-25 06:00:00,19.980595
GUAMANI,2025-12-25 07:00:00,21.712286
GUAMANI,2025-12-25 08:00:00,20.613144
GUAMANI,2025-12-25 09:00:00,17.913288
GUAMANI,2025-12-25 10:00:00,16.502266
GUAMANI,2025-12-25 11:00:00,17.481018
GUAMANI,2025-12-25 12:00:00,18.420454
GUAMANI,2025-12-25 13:00:00,19.072966
GUAMANI,2025-12-25 14:00:00,17.886488
GUAMANI,2025-12-25 15:00:00,17.468369
GUAMANI,2025-12-25 16:00:00,17.10192
GUAMANI,2025-12-25 17:00:00,17.10854
GUAMANI,2025-12-25 18:00:00,17.239119
GUAMANI,2025-12-25 19:00:00,16.823942
GUAMANI,2025-12-25 20:00:00,18.119553
GUAMANI,2025-12-25 21:00:00,17.215788
GUAMANI,2025-12-25 22:00:00,14.87756
GUAMANI,2025-12-25 23:00:00,14.158911
GUAMANI,2025-12-26 00:00:00,17.469126
GUAMANI,2025-12-26 01:00:00,14.207121
GUAMANI,2025-12-26 02:00:00,13.563777
GUAMANI,2025-12-26 03:00:00,13.393811
GUAMANI,2025-12-26 04:00:00,13.96564
GUAMANI,2025-12-26 05:00:00,15.52854
GUAMANI,2025-12-26 06:00:00,20.192953
GUAMANI,2025-12-26 07:00:00,21.764399
GUAMANI,2025-12-26 08:00:00,20.957916
GUAMANI,2025-12-26 09:00:00,18.27817
GUAMANI,2025-12-26 10:00:00,16.723589
GUAMANI,2025-12-26 11:00:00,17.592962
GUAMANI,2025-12-26 12:00:00,18.678253
GUAMANI,2025-12-26 13:00:00,19.298235
GUAMANI,2025-12-26 14:00:00,18.770704
GUAMANI,2025-12-26 15:00:00,17.63607
GUAMANI,2025-12-26 16:00:00,17.45693
GUAMANI,2025-12-26 17:00:00,17.0127
GUAMANI,2025-12-26 18:00:00,17.455883
GUAMANI,2025-12-26 19:00:00,16.455173
GUAMANI,2025-12-26 20:00:00,17.69253
GUAMANI,2025-12-26 21:00:00,17.128292
GUAMANI,2025-12-26 22:00:00,15.083049
GUAMANI,2025-12-26 23:00:00,14.437928
GUAMANI,2025-12-27 00:00:00,17.236628
GUAMANI,2025-12-27 01:00:00,15.170408
GUAMANI,2025-12-27 02:00:00,13.866075
GUAMANI,2025-12-27 03:00:00,13.770069
GUAMANI,2025-12-27 04:00:00,14.569858
GUAMANI,2025-12-27 05:00:00,15.948516
GUAMANI,2025-12-27 06:00:00,18.597977
GUAMANI,2025-12-27 07:00:00,20.045547
GUAMANI,2025-12-27 08:00:00,19.069242
GUAMANI,2025-12-27 09:00:00,17.218355
GUAMANI,2025-12-27 10:00:00,16.561716
GUAMANI,2025-12-27 11:00:00,17.189129
GUAMANI,2025-12-27 12:00:00,18.293718
GUAMANI,2025-12-27 13:00:00,18.741566
GUAMANI,2025-12-27 14:00:00,18.171215
GUAMANI,2025-12-27 15:00:00,17.270313
GUAMANI,2025-12-27 16:00:00,16.764906
GUAMANI,2025-12-27 17:00:00,16.578745
GUAMANI,2025-12-27 18:00:00,16.94107
GUAMANI,2025-12-27 19:00:00,15.531855
GUAMANI,2025-12-27 20:00:00,16.854177
GUAMANI,2025-12-27 21:00:00,16.5301
GUAMANI,2025-12-27 22:00:00,14.304045
GUAMANI,2025-12-27 23:00:00,13.76979
GUAMANI,2025-12-28 00:00:00,16.85376
GUAMANI,2025-12-28 01:00:00,13.460687
GUAMANI,2025-12-28 02:00:00,13.863975
GUAMANI,2025-12-28 03:00:00,13.590459
GUAMANI,2025-12-28 04:00:00,13.742311
GUAMANI,2025-12-28 05:00:00,14.604487
GUAMANI,2025-12-28 06:00:00,17.338984
GUAMANI,2025-12-28 07:00:00,18.402061
GUAMANI,2025-12-28 08:00:00,17.13596
GUAMANI,2025-12-28 09:00:00,16.844656
GUAMANI,2025-12-28 10:00:00,15.426152
GUAMANI,2025-12-28 11:00:00,16.82427
GUAMANI,2025-12-28 12:00:00,18.058392
GUAMANI,2025-12-28 13:00:00,18.753115
GUAMANI,2025-12-28 14:00:00,18.463617
GUAMANI,2025-12-28 15:00:00,17.52223
GUAMANI,2025-12-28 16:00:00,16.720755
GUAMANI,2025-12-28 17:00:00,15.994332
GUAMANI,2025-12-28 18:00:00,16.473114
GUAMANI,2025-12-28 19:00:00,15.1932745
GUAMANI,2025-12-28 20:00:00,15.920607
GUAMANI,2025-12-28 21:00:00,15.729717
GUAMANI,2025-12-28 22:00:00,14.160962
GUAMANI,2025-12-28 23:00:00,13.127004
GUAMANI,2025-12-29 00:00:00,15.25295
GUAMANI,2025-12-29 01:00:00,12.585881
GUAMANI,2025-12-29 02:00:00,12.5748005
GUAMANI,2025-12-29 03:00:00,12.04485
GUAMANI,2025-12-29 04:00:00,12.167377
GUAMANI,2025-12-29 05:00:00,15.551294
GUAMANI,2025-12-29 06:00:00,21.108158
GUAMANI,2025-12-29 07:00:00,21.91313
GUAMANI,2025-12-29 08:00:00,19.131573
GUAMANI,2025-12-29 09:00:00,17.343275
GUAMANI,2025-12-29 10:00:00,15.520994
GUAMANI,2025-12-29 11:00:00,16.824966
GUAMANI,2025-12-29 12:00:00,18.090143
GUAMANI,2025-12-29 13:00:00,19.22914
GUAMANI,2025-12-29 14:00:00,18.958836
GUAMANI,2025-12-29 15:00:00,17.474855
GUAMANI,2025-12-29 16:00:00,16.712742
GUAMANI,2025-12-29 17:00:00,16.252245
GUAMANI,2025-12-29 18:00:00,16.45948
GUAMANI,2025-12-29 19:00:00,14.862201
GUAMANI,2025-12-29 20:00:00,15.535119
GUAMANI,2025-12-29 21:00:00,15.382432
GUAMANI,2025-12-29 22:00:00,14.166401
GUAMANI,2025-12-29 23:00:00,13.13747
GUAMANI,2025-12-30 00:00:00,15.169397
GUAMANI,2025-12-30 01:00:00,13.491509
GUAMANI,2025-12-30 02:00:00,12.209853
GUAMANI,2025-12-30 03:00:00,12.1170225
GUAMANI,2025-12-30 04:00:00,12.323595
GUAMANI,2025-12-30 05:00:00,15.443372
GUAMANI,2025-12-30 06:00:00,20.528692
GUAMANI,2025-12-30 07:00:00,21.430775
GUAMANI,2025-12-30 08:00:00,18.731956
GUAMANI,2025-12-30 09:00:00,16.847713
GUAMANI,2025-12-30 10:00:00,15.666102
GUAMANI,2025-12-30 11:00:00,16.94796
GUAMANI,2025-12-30 12:00:00,18.014591
GUAMANI,2025-12-30 13:00:00,18.945219
GUAMANI,2025-12-30 14:00:00,19.088013
GUAMANI,2025-12-30 15:00:00,17.731709
GUAMANI,2025-12-30 16:00:00,16.574245
GUAMANI,2025-12-30 17:00:00,15.764317
GUAMANI,2025-12-30 18:00:00,16.17892
GUAMANI,2025-12-30 19:00:00,14.616146
GUAMANI,2025-12-30 20:00:00,14.240403
GUAMANI,2025-12-30 21:00:00,13.753777
GUAMANI,2025-12-30 22:00:00,13.165107
GUAMANI,2025-12-30 23:00:00,11.572865
GUAMANI,2025-12-31 00:00:00,15.177343
GUAMANI,2025-12-31 01:00:00,12.416493
GUAMANI,2025-12-31 02:00:00,11.285104
GUAMANI,2025-12-31 03:00:00,11.3359375
GUAMANI,2025-12-31 04:00:00,11.765012
GUAMANI,2025-12-31 05:00:00,15.312285
GUAMANI,2025-12-31 06:00:00,20.65408
GUAMANI,2025-12-31 07:00:00,22.535662
GUAMANI,2025-12-31 08:00:00,20.349344
GUAMANI,2025-12-31 09:00:00,17.817245
GUAMANI,2025-12-31 10:00:00,16.178802
GUAMANI,2025-12-31 11:00:00,17.37066
GUAMANI,2025-12-31 12:00:00,18.095436
GUAMANI,2025-12-31 13:00:00,19.092737
GUAMANI,2025-12-31 14:00:00,19.232306
GUAMANI,2025-12-31 15:00:00,17.662928
GUAMANI,2025-12-31 16:00:00,16.564959
GUAMANI,2025-12-31 17:00:00,16.487242
GUAMANI,2025-12-31 18:00:00,16.307976
GUAMANI,2025-12-31 19:00:00,14.953353
GUAMANI,2025-12-31 20:00:00,14.496556
GUAMANI,2025-12-31 21:00:00,13.901233
GUAMANI,2025-12-31 22:00:00,13.315593
GUAMANI,2025-12-31 23:00:00,11.495981
LOS CHILLOS,2025-12-22 00:00:00,13.252618
LOS CHILLOS,2025-12-22 01:00:00,12.186693
LOS CHILLOS,2025-12-22 02:00:00,11.977071
LOS CHILLOS,2025-12-22 03:00:00,11.892075
LOS CHILLOS,2025-12-22 04:00:00,11.283911
LOS CHILLOS,2025-12-22 05:00:00,14.475777
LOS CHILLOS,2025-12-22 06:00:00,18.152452
LOS CHILLOS,2025-12-22 07:00:00,19.535065
LOS CHILLOS,2025-12-22 08:00:00,19.023586
LOS CHILLOS,2025-12-22 09:00:00,16.924164
LOS CHILLOS,2025-12-22 10:00:00,15.819815
LOS CHILLOS,2025-12-22 11:00:00,14.419695
LOS CHILLOS,2025-12-22 12:00:00,13.529701
LOS CHILLOS,2025-12-22 13:00:00,14.489437
LOS CHILLOS,2025-12-22 14:00:00,14.165043
LOS CHILLOS,2025-12-22 15:00:00,14.8614235
LOS CHILLOS,2025-12-22 16:00:00,15.002895
LOS CHILLOS,2025-12-22 17:00:00,15.224293
LOS CHILLOS,2025-12-22 18:00:00,15.51713
LOS CHILLOS,2025-12-22 19:00:00,14.034004
LOS CHILLOS,2025-12-22 20:00:00,13.535802
LOS CHILLOS,2025-12-22 21:00:00,12.613501
LOS CHILLOS,2025-12-22 22:00:00,11.354924
LOS CHILLOS,2025-12-22 23:00:00,10.289203
LOS CHILLOS,2025-12-23 00:00:00,13.006399
LOS CHILLOS,2025-12-23 01:00:00,11.890203
LOS CHILLOS,2025-12-23 02:00:00,11.643728
LOS CHILLOS,2025-12-23 03:00:00,11.571487
LOS CHILLOS,2025-12-23 04:00:00,11.219246
LOS CHILLOS,2025-12-23 05:00:00,14.50166
LOS CHILLOS,2025-12-23 06:00:00,17.581001
LOS CHILLOS,2025-12-23 07:00:00,19.676352
LOS CHILLOS,2025-12-23 08:00:00,18.281565
LOS CHILLOS,2025-12-23 09:00:00,17.018099
LOS CHILLOS,2025-12-23 10:00:00,16.141071
LOS CHILLOS,2025-12-23 11:00:00,15.360082
LOS CHILLOS,2025-12-23 12:00:00,14.1651945
LOS CHILLOS,2025-12-23 13:00:00,14.775507
LOS CHILLOS,2025-12-23 14:00:00,14.091607
LOS CHILLOS,2025-12-23 15:00:00,14.685594
LOS CHILLOS,2025-12-23 16:00:00,14.812998
LOS CHILLOS,2025-12-23 17:00:00,15.010584
LOS CHILLOS,2025-12-23 18:00:00,14.911493
LOS CHILLOS,2025-12-23 19:00:00,13.941567
LOS CHILLOS,2025-12-23 20:00:00,13.149426
LOS CHILLOS,2025-12-23 21:00:00,12.384364
LOS CHILLOS,2025-12-23 22:00:00,11.006829
LOS CHILLOS,2025-12-23 23:00:00,9.86903
LOS CHILLOS,2025-12-24 00:00:00,12.950066
LOS CHILLOS,2025-12-24 01:00:00,11.754918
LOS CHILLOS,2025-12-24 02:00:00,11.654292
LOS CHILLOS,2025-12-24 03:00:00,11.367512
LOS CHILLOS,2025-12-24 04:00:00,10.632366
LOS CHILLOS,2025-12-24 05:00:00,14.319483
LOS CHILLOS,2025-12-24 06:00:00,18.73562
LOS CHILLOS,2025-12-24 07:00:00,19.397657
LOS CHILLOS,2025-12-24 08:00:00,18.591118
LOS CHILLOS,2025-12-24 09:00:00,17.344114
LOS CHILLOS,2025-12-24 10:00:00,16.174683
LOS CHILLOS,2025-12-24 11:00:00,15.284151
LOS CHILLOS,2025-12-24 12:00:00,14.336344
LOS CHILLOS,2025-12-24 13:00:00,14.80004
LOS CHILLOS,2025-12-24 14:00:00,14.135613
LOS CHILLOS,2025-12-24 15:00:00,14.794885
LOS CHILLOS,2025-12-24 16:00:00,14.72747
LOS CHILLOS,2025-12-24 17:00:00,15.038208
LOS CHILLOS,2025-12-24 18:00:00,14.974418
LOS CHILLOS,2025-12-24 19:00:00,14.120551
LOS CHILLOS,2025-12-24 20:00:00,13.372679
LOS CHILLOS,2025-12-24 21:00:00,12.021888
LOS CHILLOS,2025-12-24 22:00:00,10.554623
LOS CHILLOS,2025-12-24 23:00:00,9.987419
LOS CHILLOS,2025-12-25 00:00:00,12.57214
LOS CHILLOS,2025-12-25 01:00:00,11.452096
LOS CHILLOS,2025-12-25 02:00:00,11.102152
LOS CHILLOS,2025-12-25 03:00:00,10.9734335
LOS CHILLOS,2025-12-25 04:00:00,10.369618
LOS CHILLOS,2025-12-25 05:00:00,14.385064
LOS CHILLOS,2025-12-25 06:00:00,18.421423
LOS CHILLOS,2025-12-25 07:00:00,20.063564
LOS CHILLOS,2025-12-25 08:00:00,19.267847
LOS CHILLOS,2025-12-25 09:00:00,17.693909
LOS CHILLOS,2025-12-25 10:00:00,16.411764
LOS CHILLOS,2025-12-25 11:00:00,15.427086
LOS CHILLOS,2025-12-25 12:00:00,14.474484
LOS CHILLOS,2025-12-25 13:00:00,14.717403
LOS CHILLOS,2025-12-25 14:00:00,14.202129
LOS CHILLOS,2025-12-25 15:00:00,14.657224
LOS CHILLOS,2025-12-25 16:00:00,14.643237
LOS CHILLOS,2025-12-25 17:00:00,14.944184
LOS CHILLOS,2025-12-25 18:00:00,15.016889
LOS CHILLOS,2025-12-25 19:00:00,14.120551
LOS CHILLOS,2025-12-25 20:00:00,12.78695
LOS CHILLOS,2025-12-25 21:00:00,11.671819
LOS CHILLOS,2025-12-25 22:00:00,10.194529
LOS CHILLOS,2025-12-25 23:00:00,9.357715
LOS CHILLOS,2025-12-26 00:00:00,11.886797
LOS CHILLOS,2025-12-26 01:00:00,11.130749
LOS CHILLOS,2025-12-26 02:00:00,10.536693
LOS CHILLOS,2025-12-26 03:00:00,9.725849
LOS CHILLOS,2025-12-26 04:00:00,10.5086565
LOS CHILLOS,2025-12-26 05:00:00,14.082592
LOS CHILLOS,2025-12-26 06:00:00,18.37949
LOS CHILLOS,2025-12-26 07:00:00,20.361076
LOS CHILLOS,2025-12-26 08:00:00,19.25576
LOS CHILLOS,2025-12-26 09:00:00,17.611774
LOS CHILLOS,2025-12-26 10:00:00,16.606855
LOS CHILLOS,2025-12-26 11:00:00,15.452137
LOS CHILLOS,2025-12-26 12:00:00,14.719275
LOS CHILLOS,2025-12-26 13:00:00,14.845248
LOS CHILLOS,2025-12-26 14:00:00,14.329308
LOS CHILLOS,2025-12-26 15:00:00,14.817184
LOS CHILLOS,2025-12-26 16:00:00,14.712453
LOS CHILLOS,2025-12-26 17:00:00,15.033735
LOS CHILLOS,2025-12-26 18:00:00,15.0907545
LOS CHILLOS,2025-12-26 19:00:00,14.329929
LOS CHILLOS,2025-12-26 20:00:00,13.60207
LOS CHILLOS,2025-12-26 21:00:00,12.260295
LOS CHILLOS,2025-12-26 22:00:00,10.75492
LOS CHILLOS,2025-12-26 23:00:00,10.038505
LOS CHILLOS,2025-12-27 00:00:00,12.619531
LOS CHILLOS,2025-12-27 01:00:00,11.308795
LOS CHILLOS,2025-12-27 02:00:00,10.968168
LOS CHILLOS,2025-12-27 03:00:00,10.2618
LOS CHILLOS,2025-12-27 04:00:00,10.340279
LOS CHILLOS,2025-12-27 05:00:00,12.702968
LOS CHILLOS,2025-12-27 06:00:00,14.064568
LOS CHILLOS,2025-12-27 07:00:00,15.625565
LOS CHILLOS,2025-12-27 08:00:00,16.363829
LOS CHILLOS,2025-12-27 09:00:00,17.661253
LOS CHILLOS,2025-12-27 10:00:00,15.606137
LOS CHILLOS,2025-12-27 11:00:00,14.63795
LOS CHILLOS,2025-12-27 12:00:00,13.805172
LOS CHILLOS,2025-12-27 13:00:00,14.358911
LOS CHILLOS,2025-12-27 14:00:00,13.851617
LOS CHILLOS,2025-12-27 15:00:00,14.230993
LOS CHILLOS,2025-12-27 16:00:00,14.212931
LOS CHILLOS,2025-12-27 17:00:00,14.390701
LOS CHILLOS,2025-12-27 18:00:00,14.362114
LOS CHILLOS,2025-12-27 19:00:00,13.394187
LOS CHILLOS,2025-12-27 20:00:00,11.873534
LOS CHILLOS,2025-12-27 21:00:00,10.493774
LOS CHILLOS,2025-12-27 22:00:00,9.629524
LOS CHILLOS,2025-12-27 23:00:00,9.26995
LOS CHILLOS,2025-12-28 00:00:00,11.999282
LOS CHILLOS,2025-12-28 01:00:00,11.381295
LOS CHILLOS,2025-12-28 02:00:00,10.112835
LOS CHILLOS,2025-12-28 03:00:00,9.540869
LOS CHILLOS,2025-12-28 04:00:00,9.784324
LOS CHILLOS,2025-12-28 05:00:00,10.952315
LOS CHILLOS,2025-12-28 06:00:00,12.497799
LOS CHILLOS,2025-12-28 07:00:00,12.435148
LOS CHILLOS,2025-12-28 08:00:00,13.459157
LOS CHILLOS,2025-12-28 09:00:00,15.316022
LOS CHILLOS,2025-12-28 10:00:00,15.3914585
LOS CHILLOS,2025-12-28 11:00:00,14.384326
LOS CHILLOS,2025-12-28 12:00:00,14.152914
LOS CHILLOS,2025-12-28 13:00:00,14.262839
LOS CHILLOS,2025-12-28 14:00:00,13.744366
LOS CHILLOS,2025-12-28 15:00:00,14.340212
LOS CHILLOS,2025-12-28 16:00:00,14.203524
LOS CHILLOS,2025-12-28 17:00:00,14.285415
LOS CHILLOS,2025-12-28 18:00:00,14.296719
LOS CHILLOS,2025-12-28 19:00:00,12.746689
